artist_id,artist_latitude,artist_longitude,artist_location,artist_name,song_id,title,duration,year
ARFDX58SC852PRMHJR,,,,Jeff Beck & The Big Town Playboys,SOWDMYGZJZ4S1PGYZJ,Blues Stay Away From Me,142.44526,
AR8MUZ5V0BMYSOQER1,,,,matchbox twenty,SOHQMC0AJNCK59N3DK,Unwell (Album Version),229.14567,
ARMAMYCR0BTGBWD1KG,,,,Eric B. & Rakim,SOOENTRVFZOLCIWMPK,Move The Crowd,263.91465,
ARZR0CSGKGUCY1FEWA,,,,Justin Bieber / Jessica Jarrell,SOHZS78GBVGB4E2WJP,Overboard,251.16689,
AR2TMBNCPVIXDSSIW1,,,,Mario Rosenstock,SORYXN0KKIPUR3ZE0J,FAI Piss-Up 1,183.14404,
ARCDWVDQW8VANBSH24,,,,Jermaine Dupri featuring Jay-Z,SOUKQAANDB5BHLU3Z0,Money Ain't A Thang,254.30159,
AR9QRY3WVJ62C2FZA8,,,,Terror Squad / Big Pun / Big L / Fat Joe,SOGQZ6JL7SESRIEJF7,Bring 'Em Back,266.70975,
ARJFANXB1A6EOZ7N4Q,,,,George Baker Selection,SOTGV7RYB6QFHWKEWM,Morning Sky,200.4371,
ARDSSVMNL7IZ0EWDBA,,,,Okkervil River,SO0IGENZKDAJQEZCHO,Plus Ones,223.13751,
ARNGPW26WUT90TRAD8,,,,Kings Of Leon,SOM82Z9N2KC0ZX5UW9,Cold Desert,334.75873,
ARENVBUMDSJO7C67LW,,,,Arcade Fire,SOOSHDAQHYDS40K1L8,Neighborhood #1 (Tunnels),288.33914,
AR4WBBL4CGBRBXOPSO,,,,Men Without Hats,SOUTHD904RO012NVVM,Safety Dance,164.49261,
AR7JFGPGJ99VVEKOQY,,,,Immortal Technique,SOFYGNUFWNYCDJZWIF,Bin Laden Feat. MosDef (Inst),171.12771,
ARFRORUEXIEFIH79XX,,,,Divinyls,SOEBSPLL4OA5OTWJXA,Pleasure And Pain,232.04526,
ARWESRJRA7028CNBH7,,,,Danny Elfman,SOIR8UT7UZDFJVSUB7,Prologue,176.84853,
ARJSJ091ENJCL2P4OJ,,,,Breaking Benjamin,SO9TUNQ0QEBWZASHZP,Blow Me Away,205.322,
ARGJSKFRYFAT3TARPE,,,,Penguin CafÃÂ© Orchestra,SOGBCERVCJOSFQ7OT2,Perpetuum Mobile,269.84444,
AR5MKL6NUUF6GMP6Q5,,,,Banco Del Mutuo Soccorso,SOEDHOIWT2VFFHNN2S,Di Terra (2006 Digital Remaster),354.76853,
ARKRHQLF8L1CCJXYFF,,,,Tanlines,SOIT9CR2MK3LTXEOTH,Real Life,279.77098,
AROXIOH5UMYDUYGE3A,,,,Rammstein,SOX0FXBL4O22F0O4FZ,Engel,264.22812,
AREMRHZ7EE3OAB23YS,,,,Sangre Azul,SO0KHXNSYTU79IV8LM,Noche De AcciÃÂ³n,274.80771,
ARV8RNM0LF8ESKFIJZ,,,,Zumpano,SO3R9KLKSLSEGPINYY,Jeez Louise (Album),208.06485,
AR06AWC8BSHVOG2VO3,,,,Mike And The Mechanics And Paul Carrack,SOLCHCEX1NRVXMETCH,Underscore,308.63628,
ARFGP9T6N5W9GQHQEB,,,,Cornelis Vreeswijk,SOKUGBPGTZBPDDHIZG,En resa,140.66893,
ARHGMB23ATMLTOBBNN,,,,Bon Iver,SOKPO3CPWAPQNB6H9D,Skinny Love,238.49751,
ARWD1TZACQCKVETKWV,,,,Daft Punk,SOMWABXABEOPYF3YXQ,Television Rules The Nation / Crescendolls,290.76853,
ARKV7U0H9TF7UANRC4,,,,Asher Roth / Cee-Lo,SO577EATZEQDSW60BU,Be By Myself,262.66077,
AR2GTA2WV6MQAVF1HX,,,,Suicidal Tendencies,SOZ9G51LMFK6NJQ9SA,Freedumb,172.01587,
AR6DCT91INAFKPD8YZ,,,,The Be Good Tanyas,SO8Z2WUCN64ZZPRBKH,A Thousand Tiny Pieces,225.04444,
ARTL1Z3NWM8IBPHNB3,,,,Flyleaf,SOSKX39FXMAYWDVUWJ,Missing,174.39302,
ARSVAIADYQTAF7TSTI,,,,Damian Marley / Stephen Marley / Rovleta Fraser,SOOYBSCLDWMJQ39A1Z,Hey Girl,255.55546,
ARJXYLNONA7XTYCGC2,,,,O Rappa,SOSP8OFA7LAE8VF9DT,ÃÂ Noite,195.83955,
ARBYEBQPUZL0KRSCVK,,,,The Whitest Boy Alive,SOAXQNYEBZJLDOITZH,Courage,261.85098,
AR3SPCJNICTF9DIEDK,,,,Angels Of Light & Akron/Family,SO28RL8ZXALGHJMI4Z,Awake,150.33424,
AR67PNTOC0YV9IKVCQ,,,,Belanova,SOFUENG0T0LK8ZWZ07,Me Pregunto,187.53261,
ARFNTVFLI97FR5YB6R,,,,Thee Headcoats,SOKPZZOKMVB0WXYP5D,Monkey's Paw,160.26077,
AR8MUZ5V0BMYSOQER1,,,,matchbox twenty,SOULUDMFZZR4POFCPA,Disease (Album Version),218.72281,
ARWRLAKUSNRCZOZTFR,,,,Primal Scream,SOLDBCVJDZLDHOO9OM,Movin' On Up,226.2722,
ARVQ2OJRZ4LVBCZFLA,,,,DJ Krush & Toshinori Kondo,SOLKFL755W9MMRG0G2,Shoh-ka,279.90159,
ARHOP4SD9RQ9ZAHPQ1,,,,Mindless Faith,SODK8LGV0NIURDJ6OV,Independence Day (version),312.47628,
ARPA3YBMV5ZPPT5SZF,,,,Ella Baila Sola,SOTKVJ27Z1F9UFII8G,Y Quisiera,259.00363,
ARCOTFJH7LZJ7RRV4I,,,,Black Moth Super Rainbow,SOOHZRQWAJ2HIRHQNK,Early 70's Gymnastics,221.28281,
ARN6JJVCBKCVLIY0PO,,,,The Dangerous Summer,SOQP5K1CMEHXBKCSIJ,Wake Up,218.33098,
ARCWAJZSWVF9N3JS1E,,,,Randy Travis,SOS0YXODIA6JNICSSC,Hard Rock Bottom Of Your Heart (Single Remix Remastered Version),237.03465,
AR0MUMP4JFPEIYO4J2,,,,M.I.A.,SOOAWQY7QWO4KYFO8R,Paper Planes,206.13179,
ARRZVPSNK1TAY7036V,,,,The Strokes,SO6IYCUXFCCBDFYFOL,Last Nite,197.53751,
ARXMOSPTOCN6UJ8YN7,,,,Justice,SODPDJU30TXEMCQDZZ,Let There Be Light (album version),295.94077,
ARRNUBIZIWTRUWAEUE,,,,Method Man / Busta Rhymes,SOMBQ3KD1HIOOBQKEI,What's Happenin',232.22812,
ARFIJTDMSKAOBHSY81,,,,Guns N' Roses,SOBQQTZJL15D45IWJO,Sympathy For The Devil,455.52281,
ARCXHMYFGAIDUJWSPH,,,,The Unicorns,SOG8SRLEQTXBNWQNGZ,Sea Ghost,222.74567,
AR1RGNGZCJA3FN9MLO,,,,Widespread Panic,SONLCXDRCHAEI1RGT3,Papa's Home,400.79628,
ARRFVTQBY16F0SPWY9,,,,Testament,SOWDMJZXMZLF2TZZ07,Afterlife,253.64853,
ART4MFZCQVSNHUHLQO,,,,Gogol Bordello,SOEURO9WVZXWYXJI8C,Dub The Frequencies Of Love,375.45751,
ARXL1AUGUXMGUFUTAI,,,,BT Express,SOADVJL5A04FIK8QII,Do It ('Til You're Satisfied),352.88771,
ARDDXOWIBJEFBWRP5G,,,,Tal Bachman,SOICYJACWI3IXHJCGU,She's So High,224.70485,
ARTVICMCRBU7PTLVKP,,,,Jacky Terrasson,SOYMWNDUXWJLUQN70H,Le Jardin d'Hiver,342.7522,
ARPWE5AG7AMI3PTYNE,,,,Gorillaz,SOGHQW78NXYIYVTP3I,Fire Coming Out Of The Monkey's Head,199.05261,
ARH8SJW7ETFQO9TQCW,,,,Paul Oakenfold,SO52LHFXJLQWZYIPXI,Ready_ Steady_ Go (Album Version),254.14485,
ARPBODJZ6QP7E5XEBC,,,,New Found Glory,SOMFB1L1RWXRIEIFAT,Better Off Dead,169.87383,
ARG7SRTZI1LDU8JJGP,,,,The Ordinary Boys,SOMSSUOKLCZVPCZ5J6,Boys Will Be Boys,162.87302,
ARJZHSGHAHTMXTTXIA,,,,The Undertones,SOQF76ZRR0HFMSK1N9,My Perfect Cousin,156.36853,
ARPVBMFD3QJ1RFOBRQ,,,,Elliott Smith,SOS2BXZSIX1BDXJ7RO,Between The Bars,141.42649,
AR9LEC3DMNC9ZFYSKY,,,,Weezer,SODAMMDSU2KWNI7FLX,Susanne,167.3922,
AR5GVYBD0W8GILO4CX,,,,Baby Bash / Russell Lee,SOFTW1B2IAGND6DDKT,Sexy Eyes,269.00853,
ARPZRARBDZBVX41W0C,,,,Lara,SOY97P1QQ6LKUUJTUJ,La Otra Princesa,205.58322,
ARNGPW26WUT90TRAD8,,,,Kings Of Leon,SOLBJ3F9A3M048QUZC,McFearless,189.1522,
ARFNRYS4DMTTAIB55O,,,,ManÃÂ¡,SOLZV75JVOXJZESKBL,Rayando el sol,252.86485,
AR7HXMKQUMSF4BHUZ3,,,,Local Natives,SOOHRFZOTGDIAIUFUH,Cards & Quarters,240.8224,
ARXB0AJLW1U3PF3HYE,,,,La Roux,SO4F34YCPNRGOMYD5X,Bulletproof,205.60934,
ARHAXM4PSGF7QJDSLG,,,,Philipp Poisel,SOXMNCXZOTLHXRAVBV,Seerosenteich,258.66404,
ARFDCY9F1G5CXANQP2,,,,Jedi Mind Tricks,SOEHKTDXGQI70CLXQB,Ripped To Shreds (feat. Vinnie Paz_ Celph Titled & Demoz),244.32281,
ARKMRQMWUCQYTTE6U8,,,,Nightcrawlers,SOV7JH2JEZQ8L5VN1P,Push The Feeling On,264.14975,
ARL8IQQO2VPKT1D1SZ,,,,Tapes n Tapes,SOBW2C82WNSI79OFTI,Say Back Something,191.63383,
ARRZMGAFEREPKRCAQE,,,,Paramore,SODKOTXDZMGJSFR0LI,Careful (Album Version),230.45179,
ARR4DBA24NV9E1Q6PI,,,,Eric Church,SOSMHBBYLEVKKNNJQ0,Guys Like Me,190.64118,
ARM9BUIAQZF5VHCUW3,,,,Josh Groban,SOAPY1U8FPJBOVFTPJ,Petit Papa Noel (Album Version),244.45342,
ARWPMZANVIFUT18ZKW,,,,Billy Currington,SONKJVWF7NJL8QZ8PL,Good Directions,215.82322,
ARRZNBD6PWRDGWE20M,,,,Mayer Hawthorne,SONW9IZQQHM28GDLGV,Shiny & New,179.25179,
AROBMXDZQMDUNGSZNO,,,,Scandinavian Music Group,SOITQWSGBGWJLSGFFJ,Kun Puut Tekee SeittiÃÂ¤,544.88771,
ARBO7MKLBL5ZC5HDFU,,,,Macaco,SOE3KWCGOZGWDDTABF,Mama Tierra,284.52526,
ARPWE5AG7AMI3PTYNE,,,,Gorillaz,SORAWJHV41LTSPXU5J,M1 A1,230.68689,
ARTZIXADUPG6LKKHZD,,,,Binary Star,SOM4QEK2UN5ZYR6B9C,Slang Blade,157.72689,
ARUTCXBIH5HC7QKCPM,,,,The Mars Volta,SO183YD9CCTTA4XVWR,Aberinkula,344.92036,
ARONBMBVFKH6OH8HR6,,,,Children Of Bodom,SO1ZB7YK0FYGD5OFDD,Don't Stop At The Top,204.69506,
ARNFXJJOBAC7FCNWC3,,,,K's Choice,SOCDHLLRN4MACHZQPR,Not An Addict,288.57424,
ARPNKLRY9YKRA3NVJG,,,,The Human League,SOTRYH6WERBZXIKMCY,Human,265.35138,
ARUUFWXF6LLY6NGX2L,,,,Elvis Presley,SOIBXZXUH8BUVFCEQP,Suspicious Minds,273.76281,
ARYERGU7WG3OXVFFQO,,,,Sleater-kinney,SODDGCP8JZ5IMG6Q4K,Good Things,190.45832,
ARZDX0ZWV1CJDFFZNP,,,,Bat For Lashes,SOCPYM69L9IP141XIU,Moon And Moon,187.71546,
ARB9UZSYBVIAOYRF8U,,,,Adam Lambert,SORVJNVBFYDIFGHU5Q,If I Had You,228.23138,
ARWPTAF0TJQWA0YZNQ,,,,Yeah Yeah Yeahs,SOPEEYGCOLJ1BBNVSL,No No No,314.46159,
ARPCSAYJCVW69FD7GN,,,,Nevermore,SOPH6OUMD129EROYJI,Passenger,326.53016,
ARUDMN0EOXUY8HOW3N,,,,Jake Hess,SOZDKNLHFYZLNLUQGP,You And Me Jesus,199.26159,
ARKGI9R9EC0BXILZVX,,,,Stacie Orrico,SOWFAJDJS7QSYZ9FQT,So Pray (Genuine Album Version),238.78485,
ARUYODJ2XW3ZKJVUV5,,,,Devo,SODFK9T7UUPHUR3Y4L,Girl U Want (Live),173.81832,
ARAMXNUX3RHABYPRMZ,,,,Chet Baker,SO6YE1AJYPO78SRVCC,"Blame It on My Youth (From ""Let's Get Lost"")",378.74893,
ARQLR3RU0SIMG2VCOC,,,,Spinners,SOC0GSCMJUXWFJXRHN,Rubberband Man,444.13342,
ARH1JJXUJVJTL1XRPH,,,,Diam's,SOETFW0FVXOY5HQ0P7,Suzy 2003 (Live),284.9171,
ARCKVXJDAIFSC9AX4Y,,,,Prohom,SOHTTC6K99HYSEZKQP,Mise En Bouche,246.38649,
ARC4ZPXQCJ506KNV7K,,,,Nicholas Hooper,SOD5JN1IO63QNS4XLR,"Ron's Victory (""Harry Potter & The Half-Blood Prince"")",104.98567,
ARHQXQSJA4CGY1OQHV,,,,Drake / Lil Wayne / Young Jeezy,SO8VLNVFVJJYJCD0Z9,I'm Goin In,225.2273,
ARQ9Y5OBZEF4M9CAW1,,,,Traffic,SO9JDHDRPQHLEBEOOR,Something New,195.39546,
ARLGMKCI9BLCZYSWR6,,,,Straight No Chaser,SO622D3WRHDJCZK7Y5,I'm Yours / Somewhere Over The Rainbow (EP Version),214.88281,
ARTDDSA3BYTDJ8VVVN,,,,Leonard Cohen,SOLXDJXMXE38XH9BJJ,So Long_ Marianne,340.53179,
ARRZVPSNK1TAY7036V,,,,The Strokes,SONURI6T3VLDLP3TQE,The Modern Age,208.06485,
ARYJ8ZABJRRJIHCGFN,,,,Brad Mehldau,SOJTNNXXSD6G1CHYCA,Moon River (Live) (Album Version),651.78077,
ARWUSS6G7K9CSS80D0,,,,Selena,SOKZEYP8WWWOTI8VTY,Como La Flor (2005 Re-mastering) (Live),329.58649,
ARME2GEFHEQQEZ94CP,,,,Her Bright Skies,SOF5JHK1JS4XWJMGTE,Heartbreaker,203.54567,
AR8JXJX9BLJ5NGHE2U,,,,Aerosmith,SO3R3AAH6ERYRA70EQ,Pink,235.36281,
ARNUYXQPGBSVVL2APG,,,,Stephen Marley,SOGWHEJRHF0LF7UUNX,Chase Dem,255.05914,
ARR4DBA24NV9E1Q6PI,,,,Eric Church,SOJFWWOXK57MCDUBFD,My Heart's Got A Memory,171.72853,
ARII3YLP6O0OI0SZFQ,,,,David Morales W/ Tamra Keenan,SOKVKWW9DGRFZIRHBH,Here I Am (Album Version),347.27138,
ARYVGNM5CDGP7OP8HT,,,,Shaggy,SOO8FH8MINDTQWRR5J,Boombastic,246.88281,
ARUOMYJYDOGZK1YPHK,,,,Raymond Van Het Groenewoud,SO12Q7D6ZZFCLGX6P9,Het Nummer Van God,163.65669,
AROXIOH5UMYDUYGE3A,,,,Rammstein,SOATXXHFIFFE8APHKC,TE QUIERO PUTA!,235.59791,
ARTXF8CDACDZIWEHSL,,,,Wykked Wytch,SOKS3AUY9R75PDUZZF,Ripping Flesh,224.31302,
ARY78YYFYWU8J333ZO,,,,Cartola,SOAXZBDLYQ0RPCFUOT,Tive Sim,127.242,
ARS6ZZPYFWR1IXCSXN,,,,Jack Johnson,SONN0BF3OAS5AJGABZ,Fortunate Fool,228.8322,
ARAXSDXEGCL5HFUPPP,,,,Tom Waits,SOGBGIM3GSFKPXGREJ,Whistlin' Past The Graveyard,197.85098,
ARIRO2VIBKDK5X1UDW,,,,Colbie Caillat,SOUWSJS5MGSBJ5CJ8C,Bubbly,196.17914,
ARFIW0UKECAQF9OUN3,,,,Mutemath,SO193WTF38MTSILPTB,Spotlight,200.51546,
ARUS74NLXS38M1AAK1,,,,Owl City,SOAOY3WARRUWEXLK5Z,Vanilla Twilight,231.67955,
ARFX8VHL2YLNFJDBX8,,,,Parachute,SO85FBZO2MU1AIK4IL,The New Year,253.49179,
AR7AOVC9W2RM7DUV7X,,,,Billy Bob Thornton and The Peasall Sisters,SO50SWOTUQ2HJHG7YZ,Road to Kaintuck,164.80608,
ARXDSKS08AFASKJRMY,,,,Newton Faulkner,SOZXKIPGMRRGZW0MGN,Dream Catch Me,236.66893,
ARHYYWOI6L8GKNRQEA,,,,Funkadelic,SOZPEPJ4L7ERBZPNO9,Uncle Jam,626.07628,
AR9ABIDBDG7TFVFKTT,,,,Scorpions,SOJKIM8CS9PC4XWHLU,When The Smoke Is Going Down,157.04771,
ARHGJA9EJKVE3RILFR,,,,Krisiun,SOVXLQKOZC8RCVZHBU,In League With Satan,167.91465,
ARPSXVCNULUECYTOGA,,,,Tiger Lou,SOATQBNJCHSX8MMYUS,Sam_ As In Samantha,208.45669,
AR8JXJX9BLJ5NGHE2U,,,,Aerosmith,SO0DTBLZ5UT3OPND0N,Crazy,319.73832,
ARZANUBWNPEDFIV3OX,,,,Zac Brown Band,SOYUVE1T64AJV8GXR0,Different Kind Of Fine (Album),197.53751,
AR4CR2WYCG6IAPICKF,,,,Slightly Stoopid,SO2HDOEQOOCKK3ROUO,Bandelero,204.59057,
ARKQ9J1W1S4XPSTGT2,,,,Creedence Clearwater Revival,SOJGJI1VDIVTJ7EUE6,Bad Moon Rising,141.60934,
AR30K70OYBKUBD7XAE,,,,Erin Bode,SOTL9GDO9XXE3SN18Q,Here_ There And Everywhere,252.05506,
AR9XJHMLLEOHS1MME2,,,,Limi-T 21,SOLWZUBYG5YUCPCPJA,Estoy Enamorado De Ella (Salsa),210.70322,
ARLXSRYAXSLCKL5Y0P,,,,Static-X,SOSULGDRAPQQ2LQVRG,The Trance Is The Motion [Live],266.47465,
ARNSNYHSUZ8BBJSXO1,,,,Kollaa KestÃÂ¤ÃÂ¤,SO8MTIOBOIBVBBUDAV,Musti Sotakoira (2007 Digital Remaster),101.19791,
ARL28NSJWHIPINMNFL,,,,Arthur Conley,SOFX4G5NOF4JMHEZBV,Sweet Soul Music (Single/LP Version),140.69506,
ARSMIJHBSUZDK22O4U,,,,Five Finger Death Punch,SOIBCEKSMMRCU75VXI,Stranger than Fiction,200.17587,
ARQ84JZZORUCVJMZKI,,,,Yann Tiersen,SO8DP7QKV9UGI7CFX2,Le Moulin,267.78077,
ARBN5XWMPOTTDCWBOM,,,,Vampire Weekend,SO5HTYOQ6EXWWNSWLD,I Stand Corrected (Album),159.81669,
AR7ZUPOXLSDWANOVY9,,,,Bananarama,SO8FHQFWGSXNHKJOWU,Venus,219.0624,
ARYLRZOXXAOBESCFU9,,,,The Adverts,SOZXNU3CGYHU6MB4JD,We Who Wait (Single),122.09587,
ARYRF2AAPSLUFCBJEB,,,,She & Him,SOOWK4ISVCLQXFH4QX,Sweet Darlin',162.66404,
ARV9RGSBBNOTOYX7KM,,,,The Police,SOXFO4KZ0ISUIC69SM,The Bed's Too Big Without You,265.79546,
AR7NUGJOUQNAPPLKWR,,,,The Cinematic Orchestra feat. Lou Rhodes,SOTSUOSUKOJNIH5Y7A,Time and Space,522.68363,
ARGH4JWO4H7GLMSFAG,,,,Spacehog,SOCDPTWYPLZWUVQWUP,In The Meantime (LP Version),299.49342,
ARGZOJI7CQCOORXUQ2,,,,Dead Kennedys,SOATTECYFKNSOD7HKT,Too Drunk to Fuck,160.78322,
ARKZKSVUBU0KXD7VCC,,,,The Game,SOXGX2YSO4VISFKNVU,No More Fun And Games,157.88363,
ARTIY77AVVGN2G2GWA,,,,Kid Cudi,SOIQRLIOOEYNFSQLY3,Cudi Zone,259.00363,
AROTYU1OPGHMDANLUP,,,,M. Pokora,SOSVRGQTL7VHT6GZLO,Danse Pour Moi,198.29506,
ARIYY5TB4INSD5T1EM,,,,Les MisÃÂ©rables - 10th Anniversary Concert,SOB34EQAR6BMHQHHYS,Lovely Ladies,128.05179,
ARI6W1K6YPCJ2QN40A,,,,Wayne Newton,SOV9R3PFRTGCBZHNIT,Danke Schoen,154.74893,
ARKRKSSGYBFX0YRVBX,,,,Rage Against The Machine,SOISR9CABVPBN9XCNO,Bulls On Parade,319.50322,
AR6TSIUZV2PPMRITY0,,,,Yeasayer,SO5EAAQ3R56WHWPIOL,Love Me Girl,299.38893,
ARYEDSPJDA7GJFWJ1Y,,,,Alceu ValenÃÂ§a,SOAZN5ZHUQPDDFAHVF,Recado Falado (MetrÃÂ´ Da Saudade),162.58567,
ARRQPECZHEQYXMPNQH,,,,Maxwell,SOHDFEC2QT7VIMECUB,Pretty Wings,255.242,
ARAHOCVNLD6CM71U86,,,,Death Cab for Cutie,SOO9ZG25LPPPANEWVR,The Sound of Settling (Album Version),136.12363,
ARHB4JZP4SUIELH5EO,,,,Usher,SO9YCYPXIJUUMMLZU3,You'll Be In My Heart,252.96934,
ARJGBX3HAMUZ0RLYN8,,,,Corona,SOZ6MVUGZJX34ZO20T,The Rhythm Of The Night,264.202,
ARGD5XDMF8OQTUKVCA,,,,Daisuke Miyatani,SOT30TEU1AB4NKOIPO,Summer Child,231.23546,
ARL0N22OHQG5GWPAQZ,,,,Eddie Vedder,SOTDNGZDGAXJFXPTSA,End Of The Road,199.23546,
ARNIJ4VZXCWFCCZRTC,,,,FM Static,SOXDGG5XJGVOSSGHND,Boy Meets Girl (And Vice Versa),182.41261,
ARYFCPFEYP9ASUIQD8,,,,Jukebox The Ghost,SOTMXNKVB4GTQQAVLX,Good Day,254.30159,
ARXU6FO92YMYSCING9,,,,Johnny Bristol,SOTQ7SBJH8P5A3Y3IH,Hang On In There Baby,198.1122,
ARBQYQQRWEZJWCVTXJ,,,,Tegan And Sara,SO8G9QN6O9PHOABZSU,Call It Off (Album Version),141.50485,
ARAO6U5JKM11YTPGIQ,,,,Dead Poetic,SO8AWCHHTUOD1T4G1H,Dimmer Light,246.38649,
ARCKZ0UCFUVQSWC25Z,,,,Howard Jones,SOYTXW0MO15VOEKUPP,Dig This Well Deep,274.31138,
ARPDRQF7E8CKPUD3UJ,,,,Mohsen Namjoo,SOBXCQRLQSSQZAP3KE,Toranj,395.15383,
ARLCAZPQGVGLOJ6T5O,,,,the bird and the bee,SOZZLZM6IXR3OJ0BGT,Love Letter To Japan,246.59546,
ARD4BHKXB5FJLOSPYR,,,,Esa Pakarinen,SOQEK8RGSQFVFETOCF,Hullu mies hullu,141.66159,
AREHYOITQY8WRXNGTR,,,,Lil Wayne / Bobby Valentino / Kidd Kidd,SORQEHD31NCJOBSZ6H,Mrs. Officer,286.95465,
ARKG037QWO34ZZQVR9,,,,Roberto Torres,SOOQXJR2PT8DBPJF1F,La Muy_ Muy,237.84444,
ARVGI34CLMYRKXSDGG,,,,Francisca Valenzuela,SONMUXMCOXVKUBAUOV,Afortunada,212.84526,
ARMTTEJHWMQX8KOQWK,,,,City And Colour,SOZWTF4QJQQRKUMNYW,Confessions,228.54485,
AR8RJ69K44ICA390FP,,,,Of Montreal,SO0YNMIJZXXMTQWCOZ,Faberge Falls For Shuggie,271.38567,
ARNGGSILQBGTLPKBQ9,,,,Ilan Eshkeri / London Metropolitan Orchestra / Andy Brown,SOHZWWI9MHPN4DZWLF,The Star Shines,201.61261,
ARQXUQJ9BZ10EW4PVI,,,,Sniff 'n' The Tears,SOR6EHKAW3HZQSIE4V,Driver's Seat,220.89098,
ARALBKU1JJW0PNZOZQ,,,,OneRepublic,SOUV8XA2ZEQDZTTUJB,Say (All I Need),230.63465,
ARADWNNIPYECYAERZD,,,,Collie Buddz,SOIFHSK76OTLJHDIPK,..Come Around,224.91383,
ARXH6S1P38JYF33HQS,,,,The All-American Rejects,SOTJEBLXKF1BPM3QTW,Dirty Little Secret,194.55955,
ARUOAUDI8BSG2FKFP6,,,,Salvador,SOTCIFQNWC8WJAGN5Z,Find The Reason (Album Version),250.67057,
ARPZSRDOS5OCREX4GK,,,,The Dresden Dolls,SODQTDKRZXF2JGKA1C,Coin-Operated Boy,286.40608,
ARTDTYEOXGBVENFUXE,,,,The Verve,SOVXEJEROWURU9WUYX,Bitter Sweet Symphony,360.25424,
ARSMPGRJHSQWID16UA,,,,The fFormula,SOCOPEO71ZFH8JM8NB,Cold Blooded (Acid Cleanse),239.96036,
AR1ECAMHBRR5L8NU9Y,,,,Brad Paisley,SODOBGUVZQB09VNVH7,Then,256.10404,
AR3BBAJ47YDRGHIA5K,,,,Sick Of It All,SOM6TSDQ1YDS6ZNZAV,Clobberin' Time,52.32281,
ARZD4DTFCWMIKXOHLO,,,,The Killers,SO9T6CYFIM2GKJ82AW,Why Don't You Find Out For Yourself,206.10567,
ARQ2DJUTHNBHCYHDDW,,,,Leona Lewis,SOJDLACMKJ5PWDFJFM,Forgive Me,203.88526,
ARGAB7AJDLGGB9YTZY,,,,Cream,SOHQUID56LZPBQATKG,Tales Of Brave Ulysses,166.71302,
AR6IHU8YF7RRWSENTE,,,,Matthew Jay,SO2UL6L2LCXZKMDASV,Become Yourself,220.62975,
ARCV1VTR2GAQ3FKEH3,,,,Reel Big Fish,SOGQPOI0BD9D8L7ZTT,Another F.U. Song (Album),64.67873,
ARZV1AISJBVU7LTKCH,,,,Talib Kweli,SOS1EIFI6SX1GZ7XIU,Eat To Live (Amended Version),187.74159,
ARKQ39ES28ZJ1J4YKA,,,,PJ Harvey,SOLCHWL0NXTHVI0THF,No Child Of Mine,64.88771,
ARHCXLDANVSLIPZD42,,,,Wet Wet Wet,SOAT1BFDH62LQR4ZQS,Goodnight Girl,219.81995,
ARXDPXKMI7UDRBTNIB,,,,Lifehouse,SOXLHW04B4G9TOHPWF,All In,236.25098,
AR4VRLNHBEDLSEHJQS,,,,Bram Vermeulen,SOBEBGSR3RACN8ZFHU,Mamma,251.42812,
ARBWE3ETAPJDMYUHVQ,,,,Cat Stevens,SORVC1MLFEIKOQKCHA,Where Do The Children Play?,231.60118,
ARCVNUYOIFN45H0WU1,,,,El Coyote Y Su Banda Tierra Santa,SO6BIBDAT2A8TJGXHE,Me Voy A Ir,190.51057,
ARJJO3JGVAZT980PGH,,,,22-20s,SOCSIJK19ON2MLEXLY,Such A Fool,237.16526,
ARNBJIE7IBAOTJ2J4O,,,,Arthur & Yu,SOYHK0NHYGOVTR5GUA,The Ghost Of Old Bull Lee,162.61179,
ARYNUG7UEZDZ0MYYR8,,,,The Notorious B.I.G.,SODBSJXVC2LQSUOKLC,Ten Commandments (Amended Version),204.66893,
ARJZNWGGOFJJAG9K3T,,,,The Grass Roots,SOEZ23EKL65RCOJPMV,Let's Live For Today,166.71302,
ARLWL5IQFIFZHRUNHR,,,,Stars,SO0ERH19YFFMXHBIZF,Time Can Never Kill The True Heart,298.94485,
ARP82V2DLUWVOLR7UU,,,,Eddie Palmieri,SOU574FQDDYOFKUIPU,Nada De Ti,391.83628,
ARLEHLLX3ORHOEJX1X,,,,The Bravery,SO8KNCH0OTVFT5I8P5,Give In,168.14975,
ARRH4WFOTIGFDTMLUI,,,,K.U.K.L,SOTFPLWOLSSO2ZU2TH,Anna,181.28934,
ARFYM6VR4DIXKCIWCW,,,,The Fray,SOR6N0N99UY9WD6UNQ,Syndicate,209.97179,
AR6RVTKFJ0POZUEFIX,,,,Dimmu Borgir,SOADCLJ2ZADBWQBHOG,Kings Of The Carnival Creation,468.47955,
AR3RSDBNPIWLNRABXH,,,,Jimmy Nail,SOTWI1G13AFX25QGJD,Ain't No Doubt,245.65506,
AR9LEC3DMNC9ZFYSKY,,,,Weezer,SOIOVZXAQFM3BYMVLA,Pork And Beans,189.43955,
ARQCBMZUHZV82I02TN,,,,Madcon,SOILDYCCCXQVVA9F2E,Beggin',215.92771,
ARRQB5CX5YIOXNTSNM,,,,Joe Williams / Count Basie,SOS8VN85MXHC5EV37S,Teach Me Tonight,184.94649,
ARGBQUUGSW4NHTXCHI,,,,Modwheelmood,SOMSCWCT5CYCSHYMT7,Sunday Morning,209.71057,
